case,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_proposals,arrow_proposals,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
37,v2_anchor_only_control,7500000,3,production,true,true,true,,0,0,0,0,0,0,0,13,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
38,gate_a_sign_symmetry,7500000,3,reference,true,true,true,,2,4,0,0,0,11,14,5,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
38,gate_a_sign_symmetry,7500000,3,production,true,true,true,,2,4,0,0,0,11,14,5,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
39,gate_b_no_consequence,7500000,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
39,gate_b_no_consequence,7500000,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
40,gate_c_bounded_creation,7500000,3,reference,true,true,true,,2,4,0,2,4,35,50,13,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,proposals=(2; 4)
40,gate_c_bounded_creation,7500000,3,production,true,true,true,,2,4,0,2,4,35,50,13,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,proposals=(2; 4)
41,gate_d_orphan_cleanup_reuse,7500000,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
41,gate_d_orphan_cleanup_reuse,7500000,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
42,gate_e_positive_consequence,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
42,gate_e_positive_consequence,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
43,gate_f_negative_consequence,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
43,gate_f_negative_consequence,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
44,gate_g_permutation,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
44,gate_g_permutation,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
45,gate_h_neither_useful,7500000,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
45,gate_h_neither_useful,7500000,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
46,gate_h_both_useful,7500000,3,reference,true,true,true,,2,4,4,0,0,24,32,15,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
46,gate_h_both_useful,7500000,3,production,true,true,true,,2,4,4,0,0,24,32,15,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
47,gate_i_shared_contact_alias,7500000,3,reference,true,true,true,,0,0,3,0,0,9,12,13,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
47,gate_i_shared_contact_alias,7500000,3,production,true,true,true,,0,0,3,0,0,9,12,13,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
48,v2_anchor_identity_slot_permutation,7500000,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
48,v2_anchor_identity_slot_permutation,7500000,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
49,v2_anchor_only_control,7500000,4,reference,true,true,true,,0,0,0,0,0,0,0,14,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
49,v2_anchor_only_control,7500000,4,production,true,true,true,,0,0,0,0,0,0,0,14,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
50,gate_a_sign_symmetry,7500000,4,reference,true,true,true,,2,4,0,0,0,11,14,6,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
50,gate_a_sign_symmetry,7500000,4,production,true,true,true,,2,4,0,0,0,11,14,6,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
51,gate_b_no_consequence,7500000,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
51,gate_b_no_consequence,7500000,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
52,gate_c_bounded_creation,7500000,4,reference,true,true,true,,2,4,0,2,4,35,50,14,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,proposals=(2; 4)
52,gate_c_bounded_creation,7500000,4,production,true,true,true,,2,4,0,2,4,35,50,14,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,proposals=(2; 4)
53,gate_d_orphan_cleanup_reuse,7500000,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
53,gate_d_orphan_cleanup_reuse,7500000,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
54,gate_e_positive_consequence,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
54,gate_e_positive_consequence,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
55,gate_f_negative_consequence,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
55,gate_f_negative_consequence,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
56,gate_g_permutation,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
56,gate_g_permutation,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
57,gate_h_neither_useful,7500000,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
57,gate_h_neither_useful,7500000,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
58,gate_h_both_useful,7500000,4,reference,true,true,true,,2,4,4,0,0,24,32,16,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
58,gate_h_both_useful,7500000,4,production,true,true,true,,2,4,4,0,0,24,32,16,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
59,gate_i_shared_contact_alias,7500000,4,reference,true,true,true,,0,0,3,0,0,9,12,14,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
59,gate_i_shared_contact_alias,7500000,4,production,true,true,true,,0,0,3,0,0,9,12,14,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
60,v2_anchor_identity_slot_permutation,7500000,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
60,v2_anchor_identity_slot_permutation,7500000,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
61,v2_anchor_only_control,7500000,5,reference,true,true,true,,0,0,0,0,0,0,0,15,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
61,v2_anchor_only_control,7500000,5,production,true,true,true,,0,0,0,0,0,0,0,15,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
62,gate_a_sign_symmetry,7500000,5,reference,true,true,true,,2,4,0,0,0,11,14,7,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
62,gate_a_sign_symmetry,7500000,5,production,true,true,true,,2,4,0,0,0,11,14,7,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
63,gate_b_no_consequence,7500000,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
63,gate_b_no_consequence,7500000,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
64,gate_c_bounded_creation,7500000,5,reference,true,true,true,,2,4,0,2,4,35,50,15,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,proposals=(2; 4)
64,gate_c_bounded_creation,7500000,5,production,true,true,true,,2,4,0,2,4,35,50,15,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,proposals=(2; 4)
65,gate_d_orphan_cleanup_reuse,7500000,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
65,gate_d_orphan_cleanup_reuse,7500000,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,9ca30bfc1227f513762006e9bf30c56efcec7c564a25a88cb4040bd320846335,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
66,gate_e_positive_consequence,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
66,gate_e_positive_consequence,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,f654f52750b967d734715654701f66cc10579082a82398f2121bbe4002c736a4,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
67,gate_f_negative_consequence,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
67,gate_f_negative_consequence,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,54f9938f36583b30a3788388dbd2f3ef60d9ed735dcaeda7e23348186dedbff2,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
68,gate_g_permutation,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
68,gate_g_permutation,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,8d9ebb5838c9095c65afb211838b932930e3b2a2a6a489060f72cbb8d64838fe,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
69,gate_h_neither_useful,7500000,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
69,gate_h_neither_useful,7500000,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
70,gate_h_both_useful,7500000,5,reference,true,true,true,,2,4,4,0,0,24,32,17,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
70,gate_h_both_useful,7500000,5,production,true,true,true,,2,4,4,0,0,24,32,17,true,706e9a2eedc1216bc65a31acd6b7cdcf520ec6d1ae2f61e052b2262a3e6c4c09,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
71,gate_i_shared_contact_alias,7500000,5,reference,true,true,true,,0,0,3,0,0,9,12,15,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
71,gate_i_shared_contact_alias,7500000,5,production,true,true,true,,0,0,3,0,0,9,12,15,true,b74d0f195f9a69c4ad2bbb672538faf9c55fb40d7e4bec884a4dc99c7267f919,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
72,v2_anchor_identity_slot_permutation,7500000,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
72,v2_anchor_identity_slot_permutation,7500000,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,6e4980b9074c4572030b85e260bf8863d1a31ba0b9a882c4fbb3df1e479c7c9a,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
73,v2_anchor_only_control,7500000,6,reference,true,true,true,,0,0,0,0,0,0,0,16,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
73,v2_anchor_only_control,7500000,6,production,true,true,true,,0,0,0,0,0,0,0,16,true,9624a3b48930cafcfbfeab11b96b3ff4a5a65b641177e9349d69a5936cca48da,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
74,gate_a_sign_symmetry,7500000,6,reference,true,true,true,,2,4,0,0,0,11,14,8,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
74,gate_a_sign_symmetry,7500000,6,production,true,true,true,,2,4,0,0,0,11,14,8,true,b9712c11c127ee386e42a72400854061c2e16229f880e555e2257cb00ea72883,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
75,gate_b_no_consequence,7500000,6,reference,true,true,true,,2,4,0,2,4,17,20,16,true,fdff4ed5bc322e4a1f83ad913fbac4c8407a605d3b7749dcb6e6f0b2f2a83230,negative_live=(false; false; false);positive_live=(false; false; false)
