case_id,root,initial_phase,control,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
149,1600000,6,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,16,6,9ad16ae54819424be793042bb7c6e7cb28bf69135f6034739f1b78b587695622,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
149,1600000,6,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,16,6,9ad16ae54819424be793042bb7c6e7cb28bf69135f6034739f1b78b587695622,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
150,1600000,6,source_without_traversal,reference,0,0,0,0,1,16,6,d750d575d46222239f3b740e69b86099fccf34d002f82631ef271c0eb43c017f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
150,1600000,6,source_without_traversal,production,0,0,0,0,1,16,6,d750d575d46222239f3b740e69b86099fccf34d002f82631ef271c0eb43c017f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
151,1600000,6,same_total_wrong_path,reference,0,5362940587,0,0,4,16,6,66fee6fd81558ca65f12aaa46ccc6f001e6c1da0e39e2143affc848042c4c917,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
151,1600000,6,same_total_wrong_path,production,0,5362940587,0,0,4,16,6,66fee6fd81558ca65f12aaa46ccc6f001e6c1da0e39e2143affc848042c4c917,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
152,1600000,6,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,6,6,f7f6e7512a046cfb8514f89f9623744ab7be71718708e56d2827d190616ef8d8,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
152,1600000,6,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,6,6,f7f6e7512a046cfb8514f89f9623744ab7be71718708e56d2827d190616ef8d8,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
153,1600000,6,late_return,reference,0,0,0,0,8,1030,0,c477f79016d985a607b38f061f091e211ca5846103b6246d8243d8e3f7f3f7bb,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
153,1600000,6,late_return,production,0,0,0,0,8,1030,0,c477f79016d985a607b38f061f091e211ca5846103b6246d8243d8e3f7f3f7bb,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
154,1600000,7,prompt_a,reference,4294967296,4294967296,4294967296,0,8,7,7,1b13d55a66a9d9724a3ca237a5358900a6d952de644f290b8a5fce2b0eb22bac,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
154,1600000,7,prompt_a,production,4294967296,4294967296,4294967296,0,8,7,7,1b13d55a66a9d9724a3ca237a5358900a6d952de644f290b8a5fce2b0eb22bac,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
155,1600000,7,return_b,reference,4294967296,4294967296,0,4294967296,8,7,7,17ef304591262743cd49633d4df116441c3dac71e386e229d5c4cc286fa64908,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
155,1600000,7,return_b,production,4294967296,4294967296,0,4294967296,8,7,7,17ef304591262743cd49633d4df116441c3dac71e386e229d5c4cc286fa64908,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
156,1600000,7,unrelated_activity,reference,2252540587,2252540587,0,0,7,17,7,23468f6a94d555cb9efa0667f8b9cc42c111c47fe012009558e3fd2644d5535a,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
156,1600000,7,unrelated_activity,production,2252540587,2252540587,0,0,7,17,7,23468f6a94d555cb9efa0667f8b9cc42c111c47fe012009558e3fd2644d5535a,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
157,1600000,7,repeat_a,reference,5362940587,2252540587,0,0,7,17,7,fd7da03c23efef020a9a70bc23c7b6ae1a939f26e3f6bd7595c292c2fba2f562,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
157,1600000,7,repeat_a,production,5362940587,2252540587,0,0,7,17,7,fd7da03c23efef020a9a70bc23c7b6ae1a939f26e3f6bd7595c292c2fba2f562,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
158,1600000,7,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,17,7,cb402db60f9add6176a2e2c027ff4ddbb00674ae56c9a974fe187227ffb67e16,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
158,1600000,7,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,17,7,cb402db60f9add6176a2e2c027ff4ddbb00674ae56c9a974fe187227ffb67e16,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
159,1600000,7,source_without_traversal,reference,0,0,0,0,1,17,7,a826cc4e4366fde7f10611e6d1c99e14b314a7c071239ad7f853160dee7c46da,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
159,1600000,7,source_without_traversal,production,0,0,0,0,1,17,7,a826cc4e4366fde7f10611e6d1c99e14b314a7c071239ad7f853160dee7c46da,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
160,1600000,7,same_total_wrong_path,reference,0,5362940587,0,0,4,17,7,164b6666390aa9cd2dbbb212118765a3c732dc42a1a9691c84b2da9e38aae867,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
160,1600000,7,same_total_wrong_path,production,0,5362940587,0,0,4,17,7,164b6666390aa9cd2dbbb212118765a3c732dc42a1a9691c84b2da9e38aae867,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
161,1600000,7,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,7,7,f9d1313ab2c3f4af3a5b7b9cec2dc54a2883c9cf03b5b6561ee3eba66d739450,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
161,1600000,7,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,7,7,f9d1313ab2c3f4af3a5b7b9cec2dc54a2883c9cf03b5b6561ee3eba66d739450,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
162,1600000,7,late_return,reference,0,0,0,0,8,1031,1,a1640ebc507cc43cc4a6341bd191734dc892d2b30129ea1afd7bcc7dc5109710,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
162,1600000,7,late_return,production,0,0,0,0,8,1031,1,a1640ebc507cc43cc4a6341bd191734dc892d2b30129ea1afd7bcc7dc5109710,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
163,1600000,8,prompt_a,reference,4294967296,4294967296,4294967296,0,8,8,8,415a96aec799b17d0b2e6a972b049300aaecb3e31fade0b42963cf7445bcd9b1,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
163,1600000,8,prompt_a,production,4294967296,4294967296,4294967296,0,8,8,8,415a96aec799b17d0b2e6a972b049300aaecb3e31fade0b42963cf7445bcd9b1,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
164,1600000,8,return_b,reference,4294967296,4294967296,0,4294967296,8,8,8,98ee19083c00037aa03008398d2c06f831513055af4ebfa3d41c719b5f8b2815,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
164,1600000,8,return_b,production,4294967296,4294967296,0,4294967296,8,8,8,98ee19083c00037aa03008398d2c06f831513055af4ebfa3d41c719b5f8b2815,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
165,1600000,8,unrelated_activity,reference,2252540587,2252540587,0,0,7,18,8,ec366e38ba1ecc28e3f22d8398f9c55f0fb466776fe0cac2c63f0a42b4eee751,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
165,1600000,8,unrelated_activity,production,2252540587,2252540587,0,0,7,18,8,ec366e38ba1ecc28e3f22d8398f9c55f0fb466776fe0cac2c63f0a42b4eee751,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
166,1600000,8,repeat_a,reference,5362940587,2252540587,0,0,7,18,8,8c5bed5a07024e93607f35d8e89d44e461c91973a96fb055a3bc08f1e2f03acd,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
166,1600000,8,repeat_a,production,5362940587,2252540587,0,0,7,18,8,8c5bed5a07024e93607f35d8e89d44e461c91973a96fb055a3bc08f1e2f03acd,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
167,1600000,8,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,18,8,17eb9cc34cedb177bdf32341d13e814682c8f70509c28756f91643c5506e0ed3,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
167,1600000,8,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,18,8,17eb9cc34cedb177bdf32341d13e814682c8f70509c28756f91643c5506e0ed3,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
168,1600000,8,source_without_traversal,reference,0,0,0,0,1,18,8,de56fdc196ba16f28de74025a61c8cc28ed0ee7bb16bd3a4f6c98c06fd05254f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
168,1600000,8,source_without_traversal,production,0,0,0,0,1,18,8,de56fdc196ba16f28de74025a61c8cc28ed0ee7bb16bd3a4f6c98c06fd05254f,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
169,1600000,8,same_total_wrong_path,reference,0,5362940587,0,0,4,18,8,d9e8e3dbda77467859d6239009cb3b151f350aec193b0a3c8da9de9c5a31e064,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
169,1600000,8,same_total_wrong_path,production,0,5362940587,0,0,4,18,8,d9e8e3dbda77467859d6239009cb3b151f350aec193b0a3c8da9de9c5a31e064,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
170,1600000,8,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,8,8,5e309fb85600f37d3348600bde82e6ffe4ebf1fb15f6e9a74a468b18c80168d3,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
170,1600000,8,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,8,8,5e309fb85600f37d3348600bde82e6ffe4ebf1fb15f6e9a74a468b18c80168d3,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
171,1600000,8,late_return,reference,0,0,0,0,8,1032,2,bbc4ff40aa386479d74ae8faa02246f5c96eefae035dbd6e30a066d0bd171246,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
171,1600000,8,late_return,production,0,0,0,0,8,1032,2,bbc4ff40aa386479d74ae8faa02246f5c96eefae035dbd6e30a066d0bd171246,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
172,1600000,9,prompt_a,reference,4294967296,4294967296,4294967296,0,8,9,9,f69380aed79a42001e64bf8688e9cf75c6108549be4e231cc05b9ca968e266be,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
172,1600000,9,prompt_a,production,4294967296,4294967296,4294967296,0,8,9,9,f69380aed79a42001e64bf8688e9cf75c6108549be4e231cc05b9ca968e266be,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
173,1600000,9,return_b,reference,4294967296,4294967296,0,4294967296,8,9,9,f7a03f438a73774babe0a1169ba23d81f737ec5d2770e510183f45ad186d50e5,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
173,1600000,9,return_b,production,4294967296,4294967296,0,4294967296,8,9,9,f7a03f438a73774babe0a1169ba23d81f737ec5d2770e510183f45ad186d50e5,79106e52cbcac04f02e859ea1758af5315f0fe338ce138455650f1f26efd8266,1,1,1
174,1600000,9,unrelated_activity,reference,2252540587,2252540587,0,0,7,19,9,db7b6be5f3357b3597836d39b7eb7c94015f55e3727350aff4dbc9b65f85cdd3,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
174,1600000,9,unrelated_activity,production,2252540587,2252540587,0,0,7,19,9,db7b6be5f3357b3597836d39b7eb7c94015f55e3727350aff4dbc9b65f85cdd3,0f5882ee204910f784d1648be9d2a772928267ba32ffd2c408cb6b613a236602,1,1,1
175,1600000,9,repeat_a,reference,5362940587,2252540587,0,0,7,19,9,0c0a213ea33e61409db70d609699ba3c81857297330afcf1c47709c97dddb00d,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
175,1600000,9,repeat_a,production,5362940587,2252540587,0,0,7,19,9,0c0a213ea33e61409db70d609699ba3c81857297330afcf1c47709c97dddb00d,fe2c2c182bf2f930f07216406f7399f76c7a0cab1b4d6db49b409234c81f5085,1,1,1
176,1600000,9,repeat_b_while_a_waits,reference,2252540587,5362940587,0,0,7,19,9,8d62d5693cd599ee07a328267b8c8380ba46dd08459298ab729c49955602679a,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
176,1600000,9,repeat_b_while_a_waits,production,2252540587,5362940587,0,0,7,19,9,8d62d5693cd599ee07a328267b8c8380ba46dd08459298ab729c49955602679a,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
177,1600000,9,source_without_traversal,reference,0,0,0,0,1,19,9,dd3adceedb8d90d67080dcd0f174052f81283db6cce5f966acccc6ac45c7bf72,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
177,1600000,9,source_without_traversal,production,0,0,0,0,1,19,9,dd3adceedb8d90d67080dcd0f174052f81283db6cce5f966acccc6ac45c7bf72,e67fbeb33ddffcc522974aa8d4298db0a1499c4b4a7da39392dbb81a4e916480,1,1,1
178,1600000,9,same_total_wrong_path,reference,0,5362940587,0,0,4,19,9,77231b6130d06f52a8a23aa4d6fe9339f975c015463aacc0de9eda0029a9e3fb,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
178,1600000,9,same_total_wrong_path,production,0,5362940587,0,0,4,19,9,77231b6130d06f52a8a23aa4d6fe9339f975c015463aacc0de9eda0029a9e3fb,1441cd73fecbbe3d3e690449aa8c7f99d7c55d7fa575f5e58c5bdd95ae23f36b,1,1,1
179,1600000,9,contact_fanout,reference,4294967296,4294967296,4294967296,4294967296,8,9,9,4c01cfce67b26e63b75ac5257efad390ca2d04b1e5d37ff26835aad1f98cbf25,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
179,1600000,9,contact_fanout,production,4294967296,4294967296,4294967296,4294967296,8,9,9,4c01cfce67b26e63b75ac5257efad390ca2d04b1e5d37ff26835aad1f98cbf25,60793a79c7ba227772922e43bc449dd4105d05f4c90b77958854c676b6b135ba,1,1,1
180,1600000,9,late_return,reference,0,0,0,0,8,1033,3,436cfaf56128a9f921cec502327456e31def696a810a02b38e5034fdfe896a06,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
180,1600000,9,late_return,production,0,0,0,0,8,1033,3,436cfaf56128a9f921cec502327456e31def696a810a02b38e5034fdfe896a06,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
