root,namespace,reverse,reflect,twist,schedule,clause_index,clause_name,expected,actual,passed,observations,memory_pairs,maximum_work,maximum_bytes,pause_stable,resume_equal,cumulative,replay,first_failed_clause,first_divergent_state
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,7,duplicates_exactly_once,duplicate_physical.outward==1 && duplicate_recursive.outward==1,physical=outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876~recursive=outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,8,branch_cycle_silence,branch.outward==0 && cycle.outward==0,branch=outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054~cycle=outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,9,pause_resume,pause_stable && resume_equal,pause_stable=true~resume_equal=true,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,10,natural_quiescence,all queues empty and naturally quiescent,quiet=true~queue=empty,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,11,bounded_work,maximum_work<=20000,maximum_work=14762,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,12,bounded_same_body_memory,maximum_bytes<=8192 && all seven before==after,maximum_bytes=5552~pairs=primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304~stable=false,false,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,13,cumulative_px0_px7_lrc,PX7 training/heldout/return/quiet/stability pass,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864004,3710868923613184,false,false,411,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,14,exact_replay,independent Trial values exactly equal,exact=true~first_divergence=none,true,formation:outward=2~return=2~updates=12~work=14762~queue=empty~quiet=true~permanent=7807866764389815656~complete=3721942216701648785;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=12203164651786368738~complete=5759793087952372241;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=15403511999558822691~complete=13869085266555139065;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4733016065452928517~complete=4967397079221485785;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=16380623123452462479~complete=3546891547795833576;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=12203164651786368738~complete=850272631290376725;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1394499166932146719~complete=14454242655476679011;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=11933973642299373649~complete=5012593599368526876;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7962103330405343274~complete=2829779006171048052;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17439310570511632683~complete=15728376095125389599;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=5763248259127761600~complete=14193259509650648054;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=8483308895604467403~complete=255957852178114456,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14762,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864005,3710873218580480,true,false,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,1,formation_modulation_and_updates,formation.updates>0 && formation.inward_modulation>0,outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=10686908943808037538~complete=15511654523645461279,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=10686908943808037538~complete=15511654523645461279;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=14871855971692140424~complete=17985337425531004051;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=9084063685018833405~complete=13367978749440269441;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=8707321077996238627~complete=6181841272050203239;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=8205289650828635601~complete=4982442715902515658;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=14871855971692140424~complete=3271672172545775263;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=13396986843177649073~complete=2614913460199780813;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14560839793564058751~complete=715359993749760298;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7880095464899266904~complete=18280756351343213514;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=11980726564971315737~complete=10331709695442700417;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=2825494737833801379~complete=5901346626508095805;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=17965826074161818631~complete=13286944900153070744,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14750,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864005,3710873218580480,true,false,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,2,completed_exactly_once,completed.outward==1,outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=14871855971692140424~complete=17985337425531004051,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=10686908943808037538~complete=15511654523645461279;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=14871855971692140424~complete=17985337425531004051;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=9084063685018833405~complete=13367978749440269441;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=8707321077996238627~complete=6181841272050203239;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=8205289650828635601~complete=4982442715902515658;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=14871855971692140424~complete=3271672172545775263;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=13396986843177649073~complete=2614913460199780813;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14560839793564058751~complete=715359993749760298;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7880095464899266904~complete=18280756351343213514;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=11980726564971315737~complete=10331709695442700417;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=2825494737833801379~complete=5901346626508095805;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=17965826074161818631~complete=13286944900153070744,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14750,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864005,3710873218580480,true,false,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,3,completed_return_and_update,completed.return==1 && completed.updates==1,outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=14871855971692140424~complete=17985337425531004051,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=10686908943808037538~complete=15511654523645461279;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=14871855971692140424~complete=17985337425531004051;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=9084063685018833405~complete=13367978749440269441;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=8707321077996238627~complete=6181841272050203239;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=8205289650828635601~complete=4982442715902515658;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=14871855971692140424~complete=3271672172545775263;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=13396986843177649073~complete=2614913460199780813;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14560839793564058751~complete=715359993749760298;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7880095464899266904~complete=18280756351343213514;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=11980726564971315737~complete=10331709695442700417;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=2825494737833801379~complete=5901346626508095805;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=17965826074161818631~complete=13286944900153070744,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14750,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
864005,3710873218580480,true,false,0,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,4,incomplete_blocked_stale_silence,incomplete.outward==0 && blocked.outward==0 && stale.outward==0,incomplete=outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=9084063685018833405~complete=13367978749440269441~blocked=outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=8707321077996238627~complete=6181841272050203239~stale=outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=8205289650828635601~complete=4982442715902515658,true,formation:outward=2~return=2~updates=12~work=14750~queue=empty~quiet=true~permanent=10686908943808037538~complete=15511654523645461279;completed:outward=1~return=1~updates=1~work=2470~queue=empty~quiet=true~permanent=14871855971692140424~complete=17985337425531004051;incomplete:outward=0~return=0~updates=0~work=1609~queue=empty~quiet=true~permanent=9084063685018833405~complete=13367978749440269441;blocked:outward=0~return=0~updates=0~work=2265~queue=empty~quiet=true~permanent=8707321077996238627~complete=6181841272050203239;stale:outward=0~return=0~updates=0~work=1332~queue=empty~quiet=true~permanent=8205289650828635601~complete=4982442715902515658;duplicate_recursive:outward=1~return=1~updates=1~work=2582~queue=empty~quiet=true~permanent=14871855971692140424~complete=3271672172545775263;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=13396986843177649073~complete=2614913460199780813;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=14560839793564058751~complete=715359993749760298;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=7880095464899266904~complete=18280756351343213514;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=11980726564971315737~complete=10331709695442700417;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=2825494737833801379~complete=5901346626508095805;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=17965826074161818631~complete=13286944900153070744,primary=5488|5488;uninterrupted=5488|5488;incomplete=5488|5488;duplicate=5488|5488;blocked=5488|5488;stale=5488|5552;cumulative=2304|2304,14750,5552,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~before=2304~after=2304,true,bounded_same_body_memory,none
