root,namespace,reverse,reflect,twist,schedule,clause_index,clause_name,expected,actual,passed,observations,maximum_work,maximum_bytes,memory_stable,pause_stable,resume_equal,cumulative,replay,first_failed_clause,first_divergent_state
862002,3702270399086592,false,false,137,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,12,bounded_stable_memory,maximum_bytes<=8192 && memory_stable==true,maximum_bytes=5488~memory_stable=false,false,formation:outward=2~return=2~updates=12~work=14788~queue=empty~quiet=true~permanent=4373325882476007671~complete=16701331743423946290;completed:outward=1~return=1~updates=1~work=2478~queue=empty~quiet=true~permanent=6075594935995009421~complete=16293546055554256666;incomplete:outward=0~return=0~updates=0~work=1616~queue=empty~quiet=true~permanent=12465631836437823188~complete=509440237383331668;blocked:outward=0~return=0~updates=0~work=2273~queue=empty~quiet=true~permanent=13667324952151203050~complete=6507494153265349442;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7947152481799483697~complete=17626110067469431782;duplicate_recursive:outward=1~return=1~updates=1~work=2590~queue=empty~quiet=true~permanent=6075594935995009421~complete=11384025598892261150;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1178486546624081739~complete=3871844970422796583;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7375979700877573825~complete=11262976199695465444;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=2950206230682026430~complete=9959320427723597288;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=14614106085716199195~complete=11719454962744998671;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=9231557889298470422~complete=13942282158449808144;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6835062540039046663~complete=16576537130443965904,14788,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862002,3702270399086592,false,false,137,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,13,cumulative_px0_px7_lrc,PX7 train returns 2+2; coupling 2|2; resistance 6|6; heldout outward 1; quiet/stable,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,formation:outward=2~return=2~updates=12~work=14788~queue=empty~quiet=true~permanent=4373325882476007671~complete=16701331743423946290;completed:outward=1~return=1~updates=1~work=2478~queue=empty~quiet=true~permanent=6075594935995009421~complete=16293546055554256666;incomplete:outward=0~return=0~updates=0~work=1616~queue=empty~quiet=true~permanent=12465631836437823188~complete=509440237383331668;blocked:outward=0~return=0~updates=0~work=2273~queue=empty~quiet=true~permanent=13667324952151203050~complete=6507494153265349442;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7947152481799483697~complete=17626110067469431782;duplicate_recursive:outward=1~return=1~updates=1~work=2590~queue=empty~quiet=true~permanent=6075594935995009421~complete=11384025598892261150;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1178486546624081739~complete=3871844970422796583;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7375979700877573825~complete=11262976199695465444;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=2950206230682026430~complete=9959320427723597288;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=14614106085716199195~complete=11719454962744998671;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=9231557889298470422~complete=13942282158449808144;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6835062540039046663~complete=16576537130443965904,14788,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862002,3702270399086592,false,false,137,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,14,exact_replay,independent Trial values exactly equal,exact=true~first_divergence=none,true,formation:outward=2~return=2~updates=12~work=14788~queue=empty~quiet=true~permanent=4373325882476007671~complete=16701331743423946290;completed:outward=1~return=1~updates=1~work=2478~queue=empty~quiet=true~permanent=6075594935995009421~complete=16293546055554256666;incomplete:outward=0~return=0~updates=0~work=1616~queue=empty~quiet=true~permanent=12465631836437823188~complete=509440237383331668;blocked:outward=0~return=0~updates=0~work=2273~queue=empty~quiet=true~permanent=13667324952151203050~complete=6507494153265349442;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=7947152481799483697~complete=17626110067469431782;duplicate_recursive:outward=1~return=1~updates=1~work=2590~queue=empty~quiet=true~permanent=6075594935995009421~complete=11384025598892261150;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=1178486546624081739~complete=3871844970422796583;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7375979700877573825~complete=11262976199695465444;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=2950206230682026430~complete=9959320427723597288;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=14614106085716199195~complete=11719454962744998671;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=9231557889298470422~complete=13942282158449808144;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=6835062540039046663~complete=16576537130443965904,14788,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,1,formation_modulation_and_updates,formation.updates>0 && formation.inward_modulation>0,updates=12~inward_modulation=2~outward=2~work=14758~queue=empty~quiet=true,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,2,completed_exactly_once,completed.outward==1,outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,3,completed_return_and_update,completed.inward_modulation==1 && completed.updates==1,outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,4,incomplete_blocked_stale_silence,incomplete.outward==0 && blocked.outward==0 && stale.outward==0,incomplete=outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137~blocked=outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861~stale=outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,5,open_aged_silence,open.outward==0 && aged.outward==0,open=outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898~aged=outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,6,zero_length_exactly_once,zero_length.outward==1,outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,7,duplicates_exactly_once,duplicate_physical.outward==1 && duplicate_recursive.outward==1,physical=outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462~recursive=outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,8,branch_cycle_silence,branch.outward==0 && cycle.outward==0,branch=outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999~cycle=outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,9,pause_resume,pause_stable==true && resume_equal==true,pause_stable=true~resume_equal=true,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
862003,3702274694053888,false,false,274,formation=learn_twice;complete=all@61;incomplete=omit4@70;blocked=resistance0@61;stale=once_age@111;compact=direct_open_fork_ring@0+aged@10;px7=train@0+10+heldout@20,10,natural_quiescence,all batches naturally_quiescent with queue empty,quiet=true~queue=empty,true,formation:outward=2~return=2~updates=12~work=14758~queue=empty~quiet=true~permanent=6895458559598890860~complete=5091886620265317229;completed:outward=1~return=1~updates=1~work=2473~queue=empty~quiet=true~permanent=5805021948838566534~complete=8639291918049050929;incomplete:outward=0~return=0~updates=0~work=1611~queue=empty~quiet=true~permanent=10389148613350728127~complete=15401697970432448137;blocked:outward=0~return=0~updates=0~work=2268~queue=empty~quiet=true~permanent=4178781944644818493~complete=17033658301758532861;stale:outward=0~return=0~updates=0~work=1334~queue=empty~quiet=true~permanent=18242881528683370165~complete=2773840717076795180;duplicate_recursive:outward=1~return=1~updates=1~work=2585~queue=empty~quiet=true~permanent=5805021948838566534~complete=3729771461387055413;zero_length:outward=1~return=0~updates=0~work=16~queue=empty~quiet=true~permanent=17327726122448522481~complete=8352026564002863149;duplicate_physical:outward=1~return=0~updates=0~work=23~queue=empty~quiet=true~permanent=7308015865020117627~complete=5839368807166887462;open:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=17821720469795663416~complete=2073496248402329898;aged:outward=0~return=0~updates=0~work=7~queue=empty~quiet=true~permanent=5799242999329613533~complete=4017067571048143189;branch:outward=0~return=0~updates=0~work=54~queue=empty~quiet=true~permanent=16602541741349384505~complete=660745061009866999;cycle:outward=0~return=0~updates=0~work=17~queue=empty~quiet=true~permanent=11808925882781958099~complete=1155059858290045032,14758,5488,false,true,true,pass=true~first_m=2~first_u=2~first_w=713~first_q=true~second_m=2~second_u=2~second_w=753~second_q=true~heldout_o=1~heldout_m=0~heldout_u=0~heldout_w=514~heldout_q=true~coupling=2|2~resistance=6|6~bytes=2304~stable=true,true,bounded_stable_memory,none
